X(E/m),Y(N/m)
330344.301121512195095,4156712.793599965050817
330344.309956878074445,4156712.793419450055808
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.309956878074445,4156712.793419450055808
330344.309956878074445,4156712.793419450055808
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.309956878074445,4156712.793419450055808
330344.309956878074445,4156712.793419450055808
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.300894811749458,4156712.782504001632333
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.300894811749458,4156712.782504001632333
330344.300894811749458,4156712.782504001632333
330344.300894811749458,4156712.782504001632333
330344.300894811749458,4156712.782504001632333
330344.301121512195095,4156712.793599965050817
330344.300894811749458,4156712.782504001632333
330344.300894811749458,4156712.782504001632333
330344.300894811749458,4156712.782504001632333
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.301121512195095,4156712.793599965050817
330344.283450780494604,4156712.793960993178189
330344.265780048735905,4156712.794322022702545
330344.256944682856556,4156712.794502536766231
330344.230665285722353,4156712.806140042375773
330344.212994553963654,4156712.806501070968807
330344.195097119489219,4156712.795766137540340
330344.177199687168468,4156712.785031205043197
330344.150693589472212,4156712.785572748165578
330344.124414192512631,4156712.797210254240781
330344.106743460753933,4156712.797571283765137
330344.080237363115884,4156712.798112827353179
330344.062566629145294,4156712.798473857808858
330344.026998464891221,4156712.788099952042103
330343.991656999103725,4156712.788822012022138
330343.964924200496171,4156712.778267594054341
330343.938418102799915,4156712.778809137642384
330343.920520670013502,4156712.768074205145240
330343.885179204167798,4156712.768796265125275
330343.858446405502036,4156712.758241846226156
330343.831940307747573,4156712.758783391676843
330343.814269575814251,4156712.759144421666861
330343.778928109852131,4156712.759866481181234
330343.743586646160111,4156712.760588540695608
330343.708245182468090,4156712.761310601141304
330343.672677015245426,4156712.750936698634177
330343.646170917432755,4156712.751478244084865
330343.610829453624319,4156712.752200304996222
330343.566652621724643,4156712.753102880902588
330343.531311157974415,4156712.753824941348284
330343.495742992672604,4156712.743451040703803
330343.460401526594069,4156712.744173102080822
330343.416224696848076,4156712.745075678452849
330343.371821163163986,4156712.734882293734699
330343.336479699355550,4156712.735604355577379
330343.318808967364021,4156712.735965386033058
330343.283467503497377,4156712.736687448341399
330343.256734703725670,4156712.726133030839264
330343.221393237588927,4156712.726855092681944
330343.194660437759012,4156712.716300677042454
330343.159545673406683,4156712.728118701837957
330343.133039575535804,4156712.728660248219967
330343.106533477548510,4156712.729201795533299
330343.080027379561216,4156712.729743343312293
330343.044459213560913,4156712.719369444064796
330342.982384947128594,4156712.709537091664970
330342.947043480875436,4156712.710259154904634
330342.920537382888142,4156712.710800702217966
330342.885195918730460,4156712.711522766854614
330342.858463118434884,4156712.700968351680785
330342.822894949698821,4156712.690594454295933
330342.769656051066704,4156712.680581588763744
330342.734314584638923,4156712.681303652003407
330342.707808486477006,4156712.681845200248063
330342.681075685715768,4156712.671290785074234
330342.636898853175808,4156712.672193365637213
330342.601557388901711,4156712.672915430739522
330342.575051290739793,4156712.673456979915500
330342.539709826465696,4156712.674179045017809
330342.504368359979708,4156712.674901109654456
330342.469026895705611,4156712.675623175222427
330342.433685431489721,4156712.676345241256058
330342.398343964945525,4156712.677067305892706
330342.371611163776834,4156712.666512894444168
330342.336269697232638,4156712.667234960012138
330342.300701532047242,4156712.656861062627286
330342.265133362379856,4156712.646487166173756
330342.256297996151261,4156712.646667682565749
330342.229791895719245,4156712.647209232207388
330342.194450433482416,4156712.647931299638003
330342.176779699046165,4156712.648292333353311
330342.150046897470020,4156712.637737920507789
330342.114705433021300,4156712.638459987472743
330342.079137262946460,4156712.628086093813181
330342.017289697774686,4156712.629349710885435
330341.990783599379938,4156712.629891261458397
330341.964277500985190,4156712.630432811565697
330341.928936036478262,4156712.631154879927635
330341.902203234436456,4156712.620600467082113
330341.884532499883790,4156712.620961501263082
330341.858026401489042,4156712.621503052301705
330341.831293599330820,4156712.610948640387505
330341.795725430944003,4156712.600574746262282
330341.768992626457475,4156712.590020334813744
330341.742486527888104,4156712.590561885852367
330341.707145063090138,4156712.591283954679966
330341.680412258428987,4156712.580729544162750
330341.653679455979727,4156712.570175135042518
330341.618337991123553,4156712.570897203870118
330341.591831890284084,4156712.571438754908741
330341.547428355144802,4156712.561245379503816
330341.520922256400809,4156712.561786931008101
330341.485354085161816,4156712.551413038279861
330341.440950549789704,4156712.541219661943614
330341.396547014301177,4156712.531026286538690
330341.370040915498976,4156712.531567839439958
330341.325637377623934,4156712.521374464966357
330341.281233841786161,4156712.511181090958416
330341.236830303678289,4156712.500987716950476
330341.210550909338053,4156712.512625231873244
330341.175209444132634,4156712.513347303494811
330341.130805905908346,4156712.503153928555548
330341.095237736008130,4156712.492780038155615
330341.024328098515980,4156712.483128219377249
330340.979924562037922,4156712.472934844903648
330340.953191755921580,4156712.462380436714739
330340.908788219327107,4156712.452187065035105
330340.882055415189825,4156712.441632656380534
330340.846713947481476,4156712.442354728002101
330340.802310410537757,4156712.432161357253790
330340.766515534836799,4156712.410691504366696
330340.722111995331943,4156712.400498132221401
330340.686543824500404,4156712.390124242752790
330340.642140284762718,4156712.379930872004479
330340.606572113698348,4156712.369556983467191
330340.570777237066068,4156712.348087131511420
330340.526600402430631,4156712.348989723250270
330340.481970159045886,4156712.327700391411781
330340.455237354035489,4156712.317145982757211
330340.437566620996222,4156712.317507019732147
330340.401771741511766,4156712.296037168707699
330340.348532836535014,4156712.286024319007993
330340.321800028905272,4156712.275469912216067
330340.286231856909581,4156712.265096025541425
330340.259499051433522,4156712.254541617818177
330340.215322216157801,4156712.255444212350994
330340.179754043929279,4156712.245070324279368
330340.135123799031135,4156712.223780993372202
330340.108390990877524,4156712.213226587977260
330340.072822818357963,4156712.202852701302618
330340.046090012299828,4156712.192298295442015
330340.010521839605644,4156712.181924409233034
330339.948220858117566,4156712.160996116232127
330339.912425976595841,4156712.139526268467307
330339.868022436625324,4156712.129332900047302
330339.814556823519524,4156712.108224090188742
330339.787824014551006,4156712.097669685259461
330339.743193767732009,4156712.076380357146263
330339.689954860426951,4156712.066367509774864
330339.672057418036275,4156712.055632586590946
330339.636489244177938,4156712.045258701313287
330339.591632287716493,4156712.012873411178589
330339.547002039966173,4156711.991584083065391
330339.511207158851903,4156711.970114235766232
330339.466803615156095,4156711.959920869674534
330339.431008733692579,4156711.938451022841036
330339.395213852054439,4156711.916981176938862
330339.359418967971578,4156711.895511331502348
330339.323624085984193,4156711.874041484668851
330339.287829203705769,4156711.852571639697999
330339.252034319099039,4156711.831101791933179
330339.207404069369659,4156711.809812467079610
330339.162773817195557,4156711.788523140363395
330339.126978934160434,4156711.767053295858204
330339.091184050950687,4156711.745583451353014
330339.055389165296219,4156711.724113604985178
330339.010758914460894,4156711.702824280597270
330338.966128663392738,4156711.681534956209362
330338.930107069667429,4156711.648969149217010
330338.894538892898709,4156711.638595265801996
330338.849681931431405,4156711.606209979858249
330338.778092161926907,4156711.563270292244852
330338.742297274584416,4156711.541800448205322
330338.706502389395609,4156711.520330604165792
330338.670480796135962,4156711.487764798104763
330338.634685908269603,4156711.466294954530895
330338.598891022440512,4156711.444825110957026
330338.562869428424165,4156711.412259306758642
330338.518239172291942,4156711.390969983767718
330338.482217577751726,4156711.358404178172350
330338.446195982978679,4156711.325838372576982
330338.419236461399123,4156711.304188008885831
330338.383441574347671,4156711.282718168571591
330338.347646687063389,4156711.261248325463384
330338.320687167230062,4156711.239597962237895
330338.284892277384643,4156711.218128121923655
330338.248870681156404,4156711.185562316793948
330338.221684450283647,4156711.152815992012620
330338.185662855743431,4156711.120250187348574
330338.140805888571776,4156711.087864905130118
330338.113846365478821,4156711.066214542835951
330338.068989399995189,4156711.033829262014478
330338.032967802137136,4156711.001263456419110
330337.996946203988045,4156710.968697652686387
330337.969533262657933,4156710.924855366814882
330337.933511663926765,4156710.892289563547820
330337.897716771520209,4156710.870819723699242
330337.870530540472828,4156710.838073399849236
330337.834282232099213,4156710.794411635491997
330337.798487341264263,4156710.772941795643419
330337.726670847681817,4156710.718906152993441
330337.690422538085841,4156710.675244388636202
330337.654400934930891,4156710.642678587231785
330337.636276779812761,4156710.620847704354674
330337.582584441581275,4156710.588642945513129
330337.546336128376424,4156710.544981182552874
330337.528211972734425,4156710.523150300141424
330337.500799029832706,4156710.479308015201241
330337.473612795991357,4156710.446561692282557
330337.428755822358653,4156710.414176412858069
330337.401569588051643,4156710.381430091336370
330337.373929934576154,4156710.326491843443364
330337.346743699745275,4156710.293745521456003
330337.310948803205974,4156710.272275683935732
330337.265865120629314,4156710.228794442955405
330337.238678885158151,4156710.196048120502383
330337.220101306331344,4156710.152025314047933
330337.192915070452727,4156710.119278993457556
330337.165728834224865,4156710.086532671004534
330337.129707228741609,4156710.053966871462762
330337.093685620871838,4156710.021401072386652
330337.057437304873019,4156709.977739309426397
330337.039086436969228,4156709.944812466856092
330337.011673487490043,4156709.900970183778554
330336.975651880609803,4156709.868404384702444
330336.939630273613147,4156709.835838586557657
330336.921279402566142,4156709.802911741193384
330336.902928533672821,4156709.769984900020063
330336.866680215811357,4156709.726323139388114
330336.803245658520609,4156709.649915056303144
330336.767224047565833,4156709.617349260021001
330336.748873177682981,4156709.584422415122390
330336.712624855921604,4156709.540760654956102
330336.676376536139287,4156709.497098895255476
330336.658025665674359,4156709.464172052219510
330336.630386004515458,4156709.409233808517456
330336.602973051194567,4156709.365391525439918
330336.576013520767447,4156709.343741167802364
330336.539765199413523,4156709.300079407636076
330336.512352245277725,4156709.256237125489861
330336.502610035415273,4156709.212033799383789
330336.474970372510143,4156709.157095554750413
330336.447784128249623,4156709.124349234625697
330336.420371175394394,4156709.080506953876466
330336.393184932880104,4156709.047760634217411
330336.374607347475830,4156709.003737829159945
330336.347194393863901,4156708.959895547479391
330336.319781439960934,4156708.916053265333176
330336.301203856128268,4156708.872030461207032
330336.282852982985787,4156708.839103620033711
330336.255440028384328,4156708.795261338353157
330336.237089152680710,4156708.762334496714175
330336.209449486690573,4156708.707396253943443
330336.199707272462547,4156708.663192927371711
330336.172521027852781,4156708.630446608643979
330336.144881358835846,4156708.575508364941925
330336.126303773431573,4156708.531485561281443
330336.107726187794469,4156708.487462757620960
330336.070571013842709,4156708.399417149368674
330336.051766716642305,4156708.344298382755369
330336.024353759363294,4156708.300456102471799
330336.005776172853075,4156708.256433297414333
330335.986971874954179,4156708.201314533129334
330335.986065030214377,4156708.156930683180690
330335.958425358519889,4156708.101992439478636
330335.931012400018517,4156708.058150159195065
330335.921043472539168,4156708.002850871533155
330335.920363338780589,4156707.969562983606011
330335.901785751106218,4156707.925540180411190
330335.882981451926753,4156707.870421413797885
330335.873012523981743,4156707.815122125204653
330335.863270307250787,4156707.770918798167259
330335.844466005219147,4156707.715800032950938
330335.834723790525459,4156707.671596706844866
330335.824981571233366,4156707.627393380738795
330335.806177271006163,4156707.572274613194168
330335.796435053693131,4156707.528071287088096
330335.786692836321890,4156707.483867960982025
330335.768115247017704,4156707.439845157321543
330335.758373029413633,4156707.395641831215471
330335.748404100304469,4156707.340342542156577
330335.738661882583983,4156707.296139216981828
330335.719857581134420,4156707.241020450368524
330335.718950735288672,4156707.196636600419879
330335.708981803560164,4156707.141337311826646
330335.690630924655125,4156707.108410471584648
330335.671826622565277,4156707.053291706368327
330335.661404269631021,4156706.975800491869450
330335.651435339590535,4156706.920501204673201
330335.641466409433633,4156706.865201914217323
330335.631950902228709,4156706.832094551529735
330335.621981971897185,4156706.776795261539519
330335.621075125643983,4156706.732411412056535
330335.611332904489245,4156706.688208086416125
330335.610426058236044,4156706.643824236933142
330335.591621754807420,4156706.588705471716821
330335.581652824068442,4156706.533406182192266
330335.580745977698825,4156706.489022333174944
330335.579839131329209,4156706.444638483691961
330335.569870200299192,4156706.389339194167405
330335.559901269152761,4156706.334039904642850
330335.550385761307552,4156706.300932541489601
330335.540190118364990,4156706.234537291340530
330335.530447898665443,4156706.190333964303136
330335.520705678849481,4156706.146130638662726
330335.519572120625526,4156706.090650826692581
330335.509829900576733,4156706.046447499655187
330335.491025593248196,4156705.991328735370189
330335.489892034849618,4156705.935848923865706
330335.479923105216585,4156705.880549634806812
330335.470407594286371,4156705.847442271653563
330335.460438662150409,4156705.792142983060330
330335.459305103635415,4156705.736663170624524
330335.458171545178629,4156705.681183358188719
330335.457491410023067,4156705.647895472124219
330335.438687103858683,4156705.592776706442237
330335.437553545227274,4156705.537296894937754
330335.436646698391996,4156705.492913044523448
330335.426904477528296,4156705.448709718883038
330335.417162256664596,4156705.404506393708289
330335.416028697974980,4156705.349026579875499
330335.414895139285363,4156705.293546767905354
330335.405152918130625,4156705.249343442264944
330335.404019359499216,4156705.193863630294800
330335.394277138228063,4156705.149660304188728
330335.384308205044363,4156705.094361016061157
330335.374339271918871,4156705.039061727002263
330335.373432424850762,4156704.994677877053618
330335.363236777484417,4156704.928282626904547
330335.353494558017701,4156704.884079300798476
330335.343525622156449,4156704.828780013136566
330335.342392063234001,4156704.773300199769437
330335.341485216165893,4156704.728916350752115
330335.340351657243446,4156704.673436539713293
330335.312711973558180,4156704.618498297873884
330335.302743039559573,4156704.563199009746313
330335.301609480462503,4156704.507719196844846
330335.283031883067451,4156704.463696395512670
330335.264227573527023,4156704.408577631693333
330335.263094014255330,4156704.353097819257528
330335.253351791587193,4156704.308894492685795
330335.243609566590749,4156704.264691167976707
330335.233640633989125,4156704.209391877986491
330335.223671696963720,4156704.154092590790242
330335.222764849429950,4156704.109708741772920
330335.213022626354359,4156704.065505416132510
330335.193311467941385,4156703.966002800501883
330335.183342532720417,4156703.910703513305634
330335.182435684953816,4156703.866319664288312
330335.172693461528979,4156703.822116338182241
330335.162724526016973,4156703.766817050054669
330335.152755590388551,4156703.711517762392759
330335.151848742505535,4156703.667133912444115
330335.142106518731453,4156703.622930586338043
330335.132137582811993,4156703.567631297744811
330335.121941932593472,4156703.501236047595739
330335.112199710798450,4156703.457032722420990
330335.102457484346814,4156703.412829395849258
330335.101323924318422,4156703.357349583413452
330335.091581700020470,4156703.313146258704364
330335.081839475606102,4156703.268942931666970
330335.080705915577710,4156703.213463120628148
330335.070963690988719,4156703.169259795453399
330335.052159377839416,4156703.114141031168401
330335.042417153075803,4156703.069937705062330
330335.041283592756372,4156703.014457893557847
330335.040376744524110,4156702.970074044540524
330335.021799142821692,4156702.926051241811365
330335.011830205679871,4156702.870751954615116
330335.010696645302232,4156702.815272142644972
330335.009789796895348,4156702.770888293627650
330334.999820857425220,4156702.715589005500078
330334.990078634233214,4156702.671385679394007
330334.980109694530256,4156702.616086390800774
330334.978976133977994,4156702.560606579296291
330334.959264970500953,4156702.461103965993971
330334.958358122035861,4156702.416720116045326
330334.957224561425392,4156702.361240305006504
330334.947482335614040,4156702.317036979366094
330334.937513397482689,4156702.261737691238523
330334.936606548959389,4156702.217353841755539
330334.935699700436089,4156702.172969992738217
330334.917122096696403,4156702.128947190009058
330334.907153158274014,4156702.073647903278470
330334.906019597430713,4156702.018168090842664
330334.905112748790998,4156701.973784241825342
330334.895370522397570,4156701.929580915719271
330334.885401583742350,4156701.874281628988683
330334.884494734986220,4156701.829897779505700
330334.883361174142919,4156701.774417968001217
330334.882454325328581,4156701.730034118518233
330334.881320764485281,4156701.674554305616766
330334.871351823268924,4156701.619255018886179
330334.870671686716378,4156701.585967129562050
330334.869764838018455,4156701.541583281476051
330334.868631277116947,4156701.486103469971567
330334.858662340207957,4156701.430804181378335
330334.857982203597203,4156701.397516295779496
330334.848013262089808,4156701.342217006254941
330334.846879701130092,4156701.286737195681781
330334.846199564519338,4156701.253449307754636
330334.836230625049211,4156701.198150021024048
330334.835097064031288,4156701.142670209053904
330334.834190215216950,4156701.098286359570920
330334.833283366519026,4156701.053902509622276
330334.832376517704688,4156701.009518660139292
330334.831469669006765,4156700.965134812053293
330334.830562820308842,4156700.920750962104648
330334.829429259290919,4156700.865271150134504
330334.819687031675130,4156700.821067825425416
330334.819006895064376,4156700.787779936566949
330334.817873334162869,4156700.732300125993788
330334.807904394052457,4156700.677000838797539
330334.806770833092742,4156700.621521026827395
330334.805863984336611,4156700.577137176413089
330334.795895044109784,4156700.521837889216840
330334.786152815970127,4156700.477634564507753
330334.776410587714054,4156700.433431239333004
330334.766441644984297,4156700.378131950739771
330334.756472706561908,4156700.322832663543522
330334.746730478131212,4156700.278629337903112
330334.745823629084043,4156700.234245489351451
330334.744690067833290,4156700.178765677846968
330334.734721124637872,4156700.123466389253736
330334.724978898186237,4156700.079263063613325
330334.706401287228800,4156700.035240262746811
330334.687596966105048,4156699.980121499858797
330334.669019357068464,4156699.936098699923605
330334.659277127822861,4156699.891895374283195
330334.640246093738824,4156699.825680648908019
330334.621668481908273,4156699.781657847575843
330334.603090872173198,4156699.737635046709329
330334.593121929909103,4156699.682335759513080
330334.574544319882989,4156699.638312958180904
330334.545771054516081,4156699.527894907165319
330334.527193443907890,4156699.483872107695788
330334.508615830796771,4156699.439849306829274
330334.489811507286504,4156699.384730541612953
330334.471007183543406,4156699.329611780121922
330334.443594191572629,4156699.285769504029304
330334.425016577646602,4156699.241746703628451
330334.415047636139207,4156699.186447416432202
330334.405305402702652,4156699.142244091257453
330334.386501080240123,4156699.087125328369439
330334.376758846512530,4156699.042922003660351
330334.375625283340923,4156698.987442192155868
330334.365883051650599,4156698.943238867446780
330334.347078726394102,4156698.888120105024427
330334.328501113341190,4156698.844097303692251
330334.318532168748789,4156698.788798016961664
330334.317625317955390,4156698.744414167944342
330334.316718467103783,4156698.700030317530036
330334.306749520008452,4156698.644731031265110
330334.287945193762425,4156698.589612267911434
330334.269367582222912,4156698.545589469373226
330334.259625347447582,4156698.501386143732816
330334.249656402098481,4156698.446086856536567
330334.230852075153962,4156698.390968094114214
330334.212047747918405,4156698.335849331691861
330334.193470131023787,4156698.291826532687992
330334.201398663572036,4156698.247262157965451
330334.182594335929025,4156698.192143395543098
330334.163790005724877,4156698.137024633120745
330334.161522877053358,4156698.026065011508763
330334.142718548711855,4156697.970946247689426
330334.115305550978519,4156697.927103972993791
330334.096501222171355,4156697.871985211502761
330334.077470177784562,4156697.805770486593246
330334.067501233075745,4156697.750471199396998
330334.048016762360930,4156697.662064550444484
330334.037821101956069,4156697.595669301226735
330334.019243485061452,4156697.551646501291543
330334.009501250460744,4156697.507443176582456
330333.990696920198388,4156697.452324415557086
330333.989563354931306,4156697.396844602655619
330333.997491885442287,4156697.352280228864402
330333.978687554772478,4156697.297161468304694
330333.968718606687617,4156697.241862180642784
330333.958749656216241,4156697.186562893446535
330333.948780710226856,4156697.131263607647270
330333.946740292478353,4156697.031399945262820
330333.936998054909054,4156696.987196621950716
330333.927029106300324,4156696.931897337082773
330333.917060157633387,4156696.876598048955202
330333.898482538759708,4156696.832575248088688
330333.897575686220080,4156696.788191400002688
330333.887380024127197,4156696.721796151250601
330333.868575691594742,4156696.666677388828248
330333.867668839055113,4156696.622293540276587
330333.857699889689684,4156696.566994253080338
330333.855432758107781,4156696.456034630537033
330333.845690521760844,4156696.411831305827945
330333.827112901664805,4156696.367808506358415
330333.817143949680030,4156696.312509219162166
330333.816237096907571,4156696.268125371541828
330333.806268147076480,4156696.212826084345579
330333.787463813088834,4156696.157707323320210
330333.786330246948637,4156696.102227511350065
330333.776588009961415,4156696.058024187106639
330333.775454443821218,4156696.002544376533478
330333.765485493524466,4156695.947245087940246
330333.755516543053091,4156695.891945802606642
330333.754609690047801,4156695.847561954054981
330333.753476123849396,4156695.792082143016160
330333.743507173261605,4156695.736782855354249
330333.742600320139900,4156695.692399006336927
330333.732631369435694,4156695.637099719606340
330333.731497803120874,4156695.581619909033179
330333.728777244105004,4156695.448468361515552
330333.727870391099714,4156695.404084512498230
330333.726736824843101,4156695.348604700062424
330333.716994586982764,4156695.304401376284659
330333.715634307474829,4156695.237825602758676
330333.705892067169771,4156695.193622280843556
330333.704758500854950,4156695.138142467476428
330333.712460321956314,4156695.082482131198049
330333.711553468951024,4156695.038098281249404
330333.701584515278228,4156694.982798996847123
330333.699544096016325,4156694.882935333997011
330333.698637243069243,4156694.838551485445350
330333.697503676812630,4156694.783071674406528
330333.696596823865548,4156694.738687825389206
330333.695689970860258,4156694.694303977303207
330333.685721021320205,4156694.639004690572619
330333.683907315367833,4156694.550236992072314
330333.682773749169428,4156694.494757180102170
330333.681640182971023,4156694.439277369529009
330333.671671228657942,4156694.383978082798421
330333.661928989691660,4156694.339774758089334
330333.652186750725377,4156694.295571433380246
330333.642217798391357,4156694.240272148977965
330333.632475559250452,4156694.196068823803216
330333.622506606683601,4156694.140769537538290
330333.612764367368072,4156694.096566212363541
330333.611857514129952,4156694.052182363811880
330333.601661848020740,4156693.985787115991116
330333.600754994782619,4156693.941403267905116
330333.599848141544499,4156693.897019418422133
330333.589879188570194,4156693.841720131691545
330333.588745621964335,4156693.786240319721401
330333.579003382183146,4156693.742036996409297
330333.578096528886817,4156693.697653147857636
330333.576962962280959,4156693.642173336818814
330333.566994006687310,4156693.586874051019549
330333.557025055517443,4156693.531574764288962
330333.556118202279322,4156693.487190915271640
330333.544788966304623,4156693.365315855946392
330333.543882112950087,4156693.320932006929070
330333.534139872528613,4156693.276728682219982
330333.533006305806339,4156693.221248870715499
330333.540708126267418,4156693.165588534437120
330333.530739172361791,4156693.110289248637855
330333.520996931707487,4156693.066085925325751
330333.519636651617475,4156692.999510150868446
330333.527338472253177,4156692.943849813658744
330333.517596231482457,4156692.899646490346640
330333.516462664760184,4156692.844166679773480
330333.515329098096117,4156692.788686866872013
330333.505360143724829,4156692.733387582004070
330333.495617902663071,4156692.689184259157628
330333.494484335882589,4156692.633704448118806
330333.493350769102108,4156692.578224635683000
330333.483381814439781,4156692.522925349418074
330333.491310348850675,4156692.478360975626856
330333.481341394246556,4156692.423061690293252
330333.480207827407867,4156692.367581876926124
330333.479074260685593,4156692.312102066818625
330333.486776082077995,4156692.256441730074584
330333.476807127241045,4156692.201142444275320
330333.485415802046191,4156692.189865957014263
330333.476807127241045,4156692.201142444275320
330333.476580413815100,4156692.190046481322497
330333.476353700505570,4156692.178950519300997
